timestamp,equipment_id,power_kw,operational_state,ambient_temp_c,shift
2024-01-31 04:00:00,CNC-002,3.42,STANDBY,20.5,Night
2024-01-31 04:00:00,PRESS-001,36.01,IDLE,21.0,Night
2024-01-31 04:00:00,PRESS-002,34.36,IDLE,18.3,Night
2024-01-31 04:00:00,ROBOT-001,11.49,IDLE,19.8,Night
2024-01-31 04:00:00,ROBOT-002,1.96,STANDBY,19.5,Night
2024-01-31 04:00:00,CONVEYOR-001,1.1,STANDBY,18.1,Night
2024-01-31 04:00:00,OVEN-001,9.91,STANDBY,20.3,Night
2024-01-31 05:00:00,CNC-001,3.85,STANDBY,20.9,Night
2024-01-31 05:00:00,CNC-002,3.46,STANDBY,21.3,Night
2024-01-31 05:00:00,PRESS-001,6.38,STANDBY,20.8,Night
2024-01-31 05:00:00,PRESS-002,6.22,STANDBY,21.0,Night
2024-01-31 05:00:00,ROBOT-001,1.94,STANDBY,21.3,Night
2024-01-31 05:00:00,ROBOT-002,1.99,STANDBY,20.9,Night
2024-01-31 05:00:00,CONVEYOR-001,1.31,STANDBY,21.3,Night
2024-01-31 05:00:00,OVEN-001,9.88,STANDBY,20.9,Night
2024-01-31 06:00:00,CNC-001,45.01,RUNNING,23.2,Day
2024-01-31 06:00:00,CNC-002,44.84,RUNNING,20.4,Day
2024-01-31 06:00:00,PRESS-001,73.83,RUNNING,19.9,Day
2024-01-31 06:00:00,PRESS-002,83.38,RUNNING,20.9,Day
2024-01-31 06:00:00,ROBOT-001,8.46,IDLE,21.8,Day
2024-01-31 06:00:00,ROBOT-002,24.7,RUNNING,21.6,Day
2024-01-31 06:00:00,CONVEYOR-001,14.14,RUNNING,23.5,Day
2024-01-31 06:00:00,OVEN-001,41.81,IDLE,21.5,Day
2024-01-31 07:00:00,CNC-001,41.26,RUNNING,21.5,Day
2024-01-31 07:00:00,CNC-002,41.45,RUNNING,22.1,Day
2024-01-31 07:00:00,PRESS-001,28.75,IDLE,22.9,Day
2024-01-31 07:00:00,PRESS-002,29.2,IDLE,22.8,Day
2024-01-31 07:00:00,ROBOT-001,25.64,RUNNING,22.9,Day
2024-01-31 07:00:00,ROBOT-002,24.11,RUNNING,23.7,Day
2024-01-31 07:00:00,CONVEYOR-001,12.06,RUNNING,23.2,Day
2024-01-31 07:00:00,OVEN-001,108.2,RUNNING,23.5,Day
2024-01-31 08:00:00,CNC-001,39.14,RUNNING,23.3,Day
2024-01-31 08:00:00,CNC-002,18.29,IDLE,23.7,Day
2024-01-31 08:00:00,PRESS-001,79.23,RUNNING,24.0,Day
2024-01-31 08:00:00,PRESS-002,75.39,RUNNING,22.5,Day
2024-01-31 08:00:00,ROBOT-001,26.21,RUNNING,24.2,Day
2024-01-31 08:00:00,ROBOT-002,21.42,RUNNING,25.7,Day
2024-01-31 08:00:00,CONVEYOR-001,11.46,RUNNING,25.3,Day
2024-01-31 08:00:00,OVEN-001,109.14,RUNNING,24.8,Day
2024-01-31 09:00:00,CNC-001,44.31,RUNNING,25.0,Day
2024-01-31 09:00:00,CNC-002,44.9,RUNNING,26.2,Day
2024-01-31 09:00:00,PRESS-001,68.5,RUNNING,26.6,Day
2024-01-31 09:00:00,PRESS-002,64.23,RUNNING,25.8,Day
2024-01-31 09:00:00,ROBOT-001,28.32,RUNNING,25.1,Day
2024-01-31 09:00:00,ROBOT-002,26.03,RUNNING,23.9,Day
2024-01-31 09:00:00,CONVEYOR-001,15.57,RUNNING,26.3,Day
2024-01-31 09:00:00,OVEN-001,127.88,RUNNING,26.2,Day
2024-01-31 10:00:00,CNC-001,15.72,IDLE,28.3,Day
2024-01-31 10:00:00,CNC-002,42.35,RUNNING,26.9,Day
2024-01-31 10:00:00,PRESS-001,78.66,RUNNING,25.6,Day
2024-01-31 10:00:00,PRESS-002,71.22,RUNNING,26.0,Day
2024-01-31 10:00:00,ROBOT-001,9.17,IDLE,23.6,Day
2024-01-31 10:00:00,ROBOT-002,23.32,RUNNING,26.1,Day
2024-01-31 10:00:00,CONVEYOR-001,13.96,RUNNING,25.8,Day
2024-01-31 10:00:00,OVEN-001,104.52,RUNNING,27.3,Day
2024-01-31 11:00:00,CNC-001,39.71,RUNNING,26.1,Day
2024-01-31 11:00:00,CNC-002,42.55,RUNNING,26.9,Day
2024-01-31 11:00:00,PRESS-001,69.8,RUNNING,26.2,Day
2024-01-31 11:00:00,PRESS-002,80.63,RUNNING,26.9,Day
2024-01-31 11:00:00,ROBOT-001,25.13,RUNNING,26.9,Day
2024-01-31 11:00:00,ROBOT-002,24.28,RUNNING,27.0,Day
2024-01-31 11:00:00,CONVEYOR-001,13.85,RUNNING,26.6,Day
2024-01-31 11:00:00,OVEN-001,104.06,RUNNING,27.0,Day
2024-01-31 12:00:00,CNC-001,50.24,RUNNING,27.9,Day
2024-01-31 12:00:00,CNC-002,49.72,RUNNING,27.1,Day
2024-01-31 12:00:00,PRESS-001,77.78,RUNNING,27.0,Day
2024-01-31 12:00:00,PRESS-002,77.76,RUNNING,27.3,Day
2024-01-31 12:00:00,ROBOT-001,23.1,RUNNING,28.5,Day
2024-01-31 12:00:00,ROBOT-002,24.46,RUNNING,28.4,Day
2024-01-31 12:00:00,CONVEYOR-001,15.05,RUNNING,25.9,Day
2024-01-31 12:00:00,OVEN-001,135.3,RUNNING,28.0,Day
2024-01-31 13:00:00,CNC-001,38.6,RUNNING,27.7,Day
2024-01-31 13:00:00,CNC-002,48.19,RUNNING,26.1,Day
2024-01-31 13:00:00,PRESS-001,69.76,RUNNING,26.7,Day
2024-01-31 13:00:00,PRESS-002,78.03,RUNNING,26.3,Day
2024-01-31 13:00:00,ROBOT-001,25.74,RUNNING,27.5,Day
2024-01-31 13:00:00,ROBOT-002,25.8,RUNNING,27.6,Day
2024-01-31 13:00:00,CONVEYOR-001,15.98,RUNNING,27.6,Day
2024-01-31 13:00:00,OVEN-001,42.04,IDLE,27.5,Day
2024-01-31 14:00:00,CNC-001,14.9,IDLE,26.3,Evening
2024-01-31 14:00:00,CNC-002,50.45,RUNNING,27.8,Evening
2024-01-31 14:00:00,PRESS-001,84.32,RUNNING,27.4,Evening
2024-01-31 14:00:00,PRESS-002,70.43,RUNNING,26.5,Evening
2024-01-31 14:00:00,ROBOT-001,21.87,RUNNING,28.2,Evening
2024-01-31 14:00:00,ROBOT-002,27.28,RUNNING,27.9,Evening
2024-01-31 14:00:00,CONVEYOR-001,16.09,RUNNING,26.3,Evening
2024-01-31 14:00:00,OVEN-001,111.8,RUNNING,26.8,Evening
2024-01-31 15:00:00,CNC-001,43.22,RUNNING,24.9,Evening
2024-01-31 15:00:00,CNC-002,37.69,RUNNING,25.6,Evening
2024-01-31 15:00:00,PRESS-001,84.56,RUNNING,24.8,Evening
2024-01-31 15:00:00,PRESS-002,79.69,RUNNING,27.1,Evening
2024-01-31 15:00:00,ROBOT-001,23.86,RUNNING,24.2,Evening
2024-01-31 15:00:00,ROBOT-002,28.31,RUNNING,25.2,Evening
2024-01-31 15:00:00,CONVEYOR-001,15.97,RUNNING,26.3,Evening
2024-01-31 15:00:00,OVEN-001,115.94,RUNNING,26.6,Evening
2024-01-31 16:00:00,CNC-001,44.46,RUNNING,24.9,Evening
2024-01-31 16:00:00,CNC-002,16.03,IDLE,25.4,Evening
2024-01-31 16:00:00,PRESS-001,82.08,RUNNING,24.8,Evening
2024-01-31 16:00:00,PRESS-002,80.23,RUNNING,24.3,Evening
2024-01-31 16:00:00,ROBOT-001,25.9,RUNNING,23.1,Evening
2024-01-31 16:00:00,ROBOT-002,24.12,RUNNING,24.5,Evening
2024-01-31 16:00:00,CONVEYOR-001,15.18,RUNNING,24.5,Evening
2024-01-31 16:00:00,OVEN-001,109.28,RUNNING,24.8,Evening
2024-01-31 17:00:00,CNC-001,45.58,RUNNING,22.4,Evening
2024-01-31 17:00:00,CNC-002,38.11,RUNNING,21.7,Evening
2024-01-31 17:00:00,PRESS-001,83.85,RUNNING,22.9,Evening
2024-01-31 17:00:00,PRESS-002,80.21,RUNNING,22.7,Evening
2024-01-31 17:00:00,ROBOT-001,30.98,RUNNING,24.6,Evening
2024-01-31 17:00:00,ROBOT-002,22.3,RUNNING,24.8,Evening
2024-01-31 17:00:00,CONVEYOR-001,14.59,RUNNING,24.6,Evening
2024-01-31 17:00:00,OVEN-001,108.58,RUNNING,23.4,Evening
2024-01-31 18:00:00,CNC-001,43.51,RUNNING,22.6,Evening
2024-01-31 18:00:00,CNC-002,43.63,RUNNING,21.1,Evening
2024-01-31 18:00:00,PRESS-001,79.15,RUNNING,21.6,Evening
2024-01-31 18:00:00,PRESS-002,29.61,IDLE,20.7,Evening
2024-01-31 18:00:00,ROBOT-001,23.4,RUNNING,21.2,Evening
2024-01-31 18:00:00,ROBOT-002,25.7,RUNNING,23.0,Evening
2024-01-31 18:00:00,CONVEYOR-001,13.34,RUNNING,22.8,Evening
2024-01-31 18:00:00,OVEN-001,107.19,RUNNING,22.1,Evening
2024-01-31 19:00:00,CNC-001,49.01,RUNNING,21.0,Evening
2024-01-31 19:00:00,CNC-002,39.45,RUNNING,18.5,Evening
2024-01-31 19:00:00,PRESS-001,73.21,RUNNING,21.7,Evening
2024-01-31 19:00:00,PRESS-002,70.6,RUNNING,20.2,Evening
2024-01-31 19:00:00,ROBOT-001,23.84,RUNNING,20.0,Evening
2024-01-31 19:00:00,ROBOT-002,8.87,IDLE,21.5,Evening
2024-01-31 19:00:00,CONVEYOR-001,15.1,RUNNING,20.8,Evening
2024-01-31 19:00:00,OVEN-001,117.03,RUNNING,20.7,Evening
2024-01-31 20:00:00,CNC-001,15.07,IDLE,18.1,Evening
2024-01-31 20:00:00,CNC-002,46.71,RUNNING,18.6,Evening
2024-01-31 20:00:00,PRESS-001,73.15,RUNNING,20.5,Evening
2024-01-31 20:00:00,PRESS-002,80.84,RUNNING,20.0,Evening
2024-01-31 20:00:00,ROBOT-001,8.99,IDLE,21.1,Evening
2024-01-31 20:00:00,ROBOT-002,8.12,IDLE,19.7,Evening
2024-01-31 20:00:00,CONVEYOR-001,15.11,RUNNING,21.0,Evening
2024-01-31 20:00:00,OVEN-001,126.21,RUNNING,17.2,Evening
2024-01-31 21:00:00,CNC-001,48.41,RUNNING,17.0,Evening
2024-01-31 21:00:00,CNC-002,43.9,RUNNING,18.7,Evening
2024-01-31 21:00:00,PRESS-001,88.1,RUNNING,17.7,Evening
2024-01-31 21:00:00,PRESS-002,83.03,RUNNING,18.4,Evening
2024-01-31 21:00:00,ROBOT-001,8.36,IDLE,18.2,Evening
2024-01-31 21:00:00,ROBOT-002,8.96,IDLE,18.6,Evening
2024-01-31 21:00:00,CONVEYOR-001,14.65,RUNNING,17.9,Evening
2024-01-31 21:00:00,OVEN-001,113.7,RUNNING,19.3,Evening
2024-01-31 22:00:00,CNC-001,45.4,RUNNING,18.6,Night
2024-01-31 22:00:00,CNC-002,42.88,RUNNING,18.0,Night
2024-01-31 22:00:00,PRESS-001,77.98,RUNNING,19.4,Night
2024-01-31 22:00:00,PRESS-002,86.21,RUNNING,16.2,Night
2024-01-31 22:00:00,ROBOT-001,20.06,RUNNING,17.9,Night
2024-01-31 22:00:00,ROBOT-002,23.93,RUNNING,17.7,Night
2024-01-31 22:00:00,CONVEYOR-001,14.19,RUNNING,17.9,Night
2024-01-31 22:00:00,OVEN-001,124.23,RUNNING,17.2,Night
2024-01-31 23:00:00,CNC-001,3.54,STANDBY,17.3,Night
2024-01-31 23:00:00,CNC-002,3.44,STANDBY,17.5,Night
2024-01-31 23:00:00,PRESS-001,6.46,STANDBY,15.7,Night
2024-01-31 23:00:00,PRESS-002,6.23,STANDBY,18.1,Night
2024-01-31 23:00:00,ROBOT-001,2.14,STANDBY,17.2,Night
2024-01-31 23:00:00,ROBOT-002,2.17,STANDBY,15.8,Night
2024-01-31 23:00:00,CONVEYOR-001,1.12,STANDBY,19.3,Night
2024-01-31 23:00:00,OVEN-001,58.52,IDLE,17.4,Night
2024-02-01 00:00:00,CNC-001,3.73,STANDBY,18.9,Night
2024-02-01 00:00:00,CNC-002,3.87,STANDBY,17.4,Night
2024-02-01 00:00:00,PRESS-001,34.2,IDLE,18.9,Night
2024-02-01 00:00:00,PRESS-002,6.38,STANDBY,16.4,Night
2024-02-01 00:00:00,ROBOT-001,11.25,IDLE,17.7,Night
2024-02-01 00:00:00,ROBOT-002,2.07,STANDBY,16.2,Night
2024-02-01 00:00:00,CONVEYOR-001,1.17,STANDBY,16.9,Night
2024-02-01 00:00:00,OVEN-001,55.19,IDLE,17.4,Night
2024-02-01 01:00:00,CNC-001,20.47,IDLE,18.3,Night
2024-02-01 01:00:00,CNC-002,3.7,STANDBY,17.4,Night
2024-02-01 01:00:00,PRESS-001,37.28,IDLE,17.9,Night
2024-02-01 01:00:00,PRESS-002,6.37,STANDBY,16.3,Night
2024-02-01 01:00:00,ROBOT-001,1.88,STANDBY,15.9,Night
2024-02-01 01:00:00,ROBOT-002,2.03,STANDBY,16.2,Night
2024-02-01 01:00:00,CONVEYOR-001,6.96,IDLE,16.5,Night
2024-02-01 01:00:00,OVEN-001,8.98,STANDBY,16.0,Night
2024-02-01 02:00:00,CNC-001,3.6,STANDBY,19.2,Night
2024-02-01 02:00:00,CNC-002,3.83,STANDBY,16.2,Night
2024-02-01 02:00:00,PRESS-001,6.03,STANDBY,18.5,Night
2024-02-01 02:00:00,PRESS-002,6.12,STANDBY,17.8,Night
2024-02-01 02:00:00,ROBOT-001,2.02,STANDBY,17.5,Night
2024-02-01 02:00:00,ROBOT-002,12.22,IDLE,17.6,Night
2024-02-01 02:00:00,CONVEYOR-001,1.24,STANDBY,18.4,Night
2024-02-01 02:00:00,OVEN-001,9.57,STANDBY,17.2,Night
2024-02-01 03:00:00,CNC-001,19.98,IDLE,18.6,Night
2024-02-01 03:00:00,CNC-002,3.88,STANDBY,17.2,Night
2024-02-01 03:00:00,PRESS-001,7.22,STANDBY,19.2,Night
2024-02-01 03:00:00,PRESS-002,6.39,STANDBY,17.0,Night
2024-02-01 03:00:00,ROBOT-001,1.95,STANDBY,17.2,Night
2024-02-01 03:00:00,ROBOT-002,2.16,STANDBY,18.6,Night
2024-02-01 03:00:00,CONVEYOR-001,1.24,STANDBY,18.2,Night
2024-02-01 03:00:00,OVEN-001,51.25,IDLE,17.3,Night
2024-02-01 04:00:00,CNC-001,3.74,STANDBY,18.8,Night
2024-02-01 04:00:00,CNC-002,3.57,STANDBY,19.3,Night
2024-02-01 04:00:00,PRESS-001,6.14,STANDBY,18.0,Night
2024-02-01 04:00:00,PRESS-002,35.03,IDLE,18.1,Night
2024-02-01 04:00:00,ROBOT-001,1.91,STANDBY,19.8,Night
2024-02-01 04:00:00,ROBOT-002,2.05,STANDBY,17.8,Night
2024-02-01 04:00:00,CONVEYOR-001,1.29,STANDBY,18.6,Night
2024-02-01 04:00:00,OVEN-001,10.8,STANDBY,19.5,Night
2024-02-01 05:00:00,CNC-001,3.9,STANDBY,21.2,Night
2024-02-01 05:00:00,CNC-002,4.01,STANDBY,20.1,Night
2024-02-01 05:00:00,PRESS-001,6.29,STANDBY,20.4,Night
2024-02-01 05:00:00,PRESS-002,6.97,STANDBY,19.8,Night
2024-02-01 05:00:00,ROBOT-001,1.85,STANDBY,22.2,Night
2024-02-01 05:00:00,ROBOT-002,2.09,STANDBY,21.5,Night
2024-02-01 05:00:00,CONVEYOR-001,1.15,STANDBY,22.0,Night
2024-02-01 05:00:00,OVEN-001,9.52,STANDBY,20.6,Night
2024-02-01 06:00:00,CNC-001,15.64,IDLE,23.3,Day
2024-02-01 06:00:00,CNC-002,44.09,RUNNING,23.0,Day
2024-02-01 06:00:00,PRESS-001,28.85,IDLE,21.7,Day
2024-02-01 06:00:00,PRESS-002,84.67,RUNNING,21.7,Day
2024-02-01 06:00:00,ROBOT-001,22.53,RUNNING,20.7,Day
2024-02-01 06:00:00,ROBOT-002,26.87,RUNNING,21.8,Day
2024-02-01 06:00:00,CONVEYOR-001,13.8,RUNNING,22.2,Day
2024-02-01 06:00:00,OVEN-001,96.22,RUNNING,21.6,Day
2024-02-01 07:00:00,CNC-001,40.21,RUNNING,23.0,Day
2024-02-01 07:00:00,CNC-002,39.67,RUNNING,23.3,Day
2024-02-01 07:00:00,PRESS-001,74.36,RUNNING,22.4,Day
2024-02-01 07:00:00,PRESS-002,75.73,RUNNING,23.6,Day
2024-02-01 07:00:00,ROBOT-001,26.04,RUNNING,25.1,Day
2024-02-01 07:00:00,ROBOT-002,24.15,RUNNING,23.4,Day
2024-02-01 07:00:00,CONVEYOR-001,14.14,RUNNING,22.4,Day
2024-02-01 07:00:00,OVEN-001,121.19,RUNNING,22.7,Day
2024-02-01 08:00:00,CNC-001,42.53,RUNNING,24.2,Day
2024-02-01 08:00:00,CNC-002,49.78,RUNNING,23.5,Day
2024-02-01 08:00:00,PRESS-001,83.58,RUNNING,24.4,Day
2024-02-01 08:00:00,PRESS-002,73.09,RUNNING,24.0,Day
2024-02-01 08:00:00,ROBOT-001,21.7,RUNNING,23.0,Day
2024-02-01 08:00:00,ROBOT-002,27.56,RUNNING,23.3,Day
2024-02-01 08:00:00,CONVEYOR-001,12.82,RUNNING,25.2,Day
2024-02-01 08:00:00,OVEN-001,114.45,RUNNING,25.2,Day
2024-02-01 09:00:00,CNC-001,45.76,RUNNING,26.4,Day
2024-02-01 09:00:00,CNC-002,45.31,RUNNING,27.5,Day
2024-02-01 09:00:00,PRESS-001,68.37,RUNNING,27.0,Day
2024-02-01 09:00:00,PRESS-002,69.84,RUNNING,24.5,Day
2024-02-01 09:00:00,ROBOT-001,24.83,RUNNING,23.9,Day
2024-02-01 09:00:00,ROBOT-002,27.24,RUNNING,25.9,Day
2024-02-01 09:00:00,CONVEYOR-001,15.75,RUNNING,24.6,Day
2024-02-01 09:00:00,OVEN-001,41.08,IDLE,25.3,Day
2024-02-01 10:00:00,CNC-001,44.32,RUNNING,24.7,Day
2024-02-01 10:00:00,CNC-002,38.48,RUNNING,25.8,Day
2024-02-01 10:00:00,PRESS-001,93.07,RUNNING,24.6,Day
2024-02-01 10:00:00,PRESS-002,77.09,RUNNING,26.2,Day
2024-02-01 10:00:00,ROBOT-001,19.37,RUNNING,25.9,Day
2024-02-01 10:00:00,ROBOT-002,25.25,RUNNING,25.5,Day
2024-02-01 10:00:00,CONVEYOR-001,16.9,RUNNING,24.8,Day
2024-02-01 10:00:00,OVEN-001,135.45,RUNNING,24.5,Day
2024-02-01 11:00:00,CNC-001,40.8,RUNNING,27.6,Day
2024-02-01 11:00:00,CNC-002,46.03,RUNNING,27.7,Day
2024-02-01 11:00:00,PRESS-001,26.35,IDLE,27.3,Day
2024-02-01 11:00:00,PRESS-002,82.08,RUNNING,27.3,Day
2024-02-01 11:00:00,ROBOT-001,25.34,RUNNING,27.3,Day
2024-02-01 11:00:00,ROBOT-002,28.09,RUNNING,27.5,Day
2024-02-01 11:00:00,CONVEYOR-001,13.59,RUNNING,26.0,Day
2024-02-01 11:00:00,OVEN-001,121.59,RUNNING,26.8,Day
2024-02-01 12:00:00,CNC-001,44.04,RUNNING,27.8,Day
2024-02-01 12:00:00,CNC-002,36.0,RUNNING,27.9,Day
2024-02-01 12:00:00,PRESS-001,88.69,RUNNING,27.0,Day
2024-02-01 12:00:00,PRESS-002,73.45,RUNNING,27.5,Day
2024-02-01 12:00:00,ROBOT-001,24.97,RUNNING,26.5,Day
2024-02-01 12:00:00,ROBOT-002,26.17,RUNNING,27.3,Day
2024-02-01 12:00:00,CONVEYOR-001,15.04,RUNNING,27.2,Day
2024-02-01 12:00:00,OVEN-001,40.88,IDLE,26.7,Day
2024-02-01 13:00:00,CNC-001,47.34,RUNNING,27.7,Day
2024-02-01 13:00:00,CNC-002,45.56,RUNNING,25.7,Day
2024-02-01 13:00:00,PRESS-001,77.27,RUNNING,28.0,Day
2024-02-01 13:00:00,PRESS-002,27.52,IDLE,27.5,Day
2024-02-01 13:00:00,ROBOT-001,24.03,RUNNING,27.7,Day
2024-02-01 13:00:00,ROBOT-002,23.96,RUNNING,28.0,Day
2024-02-01 13:00:00,CONVEYOR-001,14.39,RUNNING,25.8,Day
2024-02-01 13:00:00,OVEN-001,123.03,RUNNING,26.0,Day
2024-02-01 14:00:00,CNC-001,41.52,RUNNING,26.6,Evening
2024-02-01 14:00:00,CNC-002,48.56,RUNNING,26.5,Evening
2024-02-01 14:00:00,PRESS-001,70.14,RUNNING,25.3,Evening
2024-02-01 14:00:00,PRESS-002,28.48,IDLE,25.9,Evening
2024-02-01 14:00:00,ROBOT-001,25.18,RUNNING,25.6,Evening
2024-02-01 14:00:00,ROBOT-002,9.41,IDLE,24.2,Evening
2024-02-01 14:00:00,CONVEYOR-001,5.45,IDLE,28.0,Evening
2024-02-01 14:00:00,OVEN-001,112.45,RUNNING,28.2,Evening
2024-02-01 15:00:00,CNC-001,15.18,IDLE,26.2,Evening
2024-02-01 15:00:00,CNC-002,50.25,RUNNING,25.9,Evening
2024-02-01 15:00:00,PRESS-001,82.92,RUNNING,25.7,Evening
2024-02-01 15:00:00,PRESS-002,83.69,RUNNING,27.3,Evening
2024-02-01 15:00:00,ROBOT-001,25.79,RUNNING,26.3,Evening
2024-02-01 15:00:00,ROBOT-002,24.55,RUNNING,25.9,Evening
2024-02-01 15:00:00,CONVEYOR-001,15.07,RUNNING,26.1,Evening
2024-02-01 15:00:00,OVEN-001,120.17,RUNNING,24.3,Evening
2024-02-01 16:00:00,CNC-001,39.2,RUNNING,23.7,Evening
2024-02-01 16:00:00,CNC-002,15.75,IDLE,24.6,Evening
2024-02-01 16:00:00,PRESS-001,74.3,RUNNING,23.8,Evening
2024-02-01 16:00:00,PRESS-002,82.28,RUNNING,23.2,Evening
2024-02-01 16:00:00,ROBOT-001,8.08,IDLE,23.9,Evening
2024-02-01 16:00:00,ROBOT-002,28.3,RUNNING,24.2,Evening
2024-02-01 16:00:00,CONVEYOR-001,15.73,RUNNING,23.5,Evening
2024-02-01 16:00:00,OVEN-001,111.55,RUNNING,24.7,Evening
2024-02-01 17:00:00,CNC-001,51.21,RUNNING,22.2,Evening
2024-02-01 17:00:00,CNC-002,40.85,RUNNING,22.6,Evening
2024-02-01 17:00:00,PRESS-001,80.23,RUNNING,24.1,Evening
2024-02-01 17:00:00,PRESS-002,71.71,RUNNING,23.5,Evening
2024-02-01 17:00:00,ROBOT-001,21.18,RUNNING,23.6,Evening
2024-02-01 17:00:00,ROBOT-002,23.56,RUNNING,21.5,Evening
2024-02-01 17:00:00,CONVEYOR-001,14.45,RUNNING,25.1,Evening
2024-02-01 17:00:00,OVEN-001,116.46,RUNNING,23.3,Evening
2024-02-01 18:00:00,CNC-001,46.49,RUNNING,21.7,Evening
2024-02-01 18:00:00,CNC-002,42.5,RUNNING,21.8,Evening
2024-02-01 18:00:00,PRESS-001,85.35,RUNNING,24.5,Evening
2024-02-01 18:00:00,PRESS-002,72.1,RUNNING,21.2,Evening
2024-02-01 18:00:00,ROBOT-001,25.21,RUNNING,22.6,Evening
2024-02-01 18:00:00,ROBOT-002,24.71,RUNNING,21.6,Evening
2024-02-01 18:00:00,CONVEYOR-001,14.9,RUNNING,20.9,Evening
2024-02-01 18:00:00,OVEN-001,93.73,RUNNING,24.6,Evening
2024-02-01 19:00:00,CNC-001,15.5,IDLE,20.1,Evening
2024-02-01 19:00:00,CNC-002,42.19,RUNNING,20.0,Evening
2024-02-01 19:00:00,PRESS-001,72.03,RUNNING,20.6,Evening
2024-02-01 19:00:00,PRESS-002,83.88,RUNNING,20.4,Evening
2024-02-01 19:00:00,ROBOT-001,27.16,RUNNING,21.1,Evening
2024-02-01 19:00:00,ROBOT-002,23.21,RUNNING,20.5,Evening
2024-02-01 19:00:00,CONVEYOR-001,15.55,RUNNING,19.6,Evening
2024-02-01 19:00:00,OVEN-001,122.47,RUNNING,18.4,Evening
2024-02-01 20:00:00,CNC-001,16.23,IDLE,21.3,Evening
2024-02-01 20:00:00,CNC-002,41.18,RUNNING,18.4,Evening
2024-02-01 20:00:00,PRESS-001,25.93,IDLE,18.4,Evening
2024-02-01 20:00:00,PRESS-002,83.14,RUNNING,20.2,Evening
2024-02-01 20:00:00,ROBOT-001,8.8,IDLE,18.2,Evening
2024-02-01 20:00:00,ROBOT-002,22.85,RUNNING,20.9,Evening
2024-02-01 20:00:00,CONVEYOR-001,5.05,IDLE,19.3,Evening
2024-02-01 20:00:00,OVEN-001,139.41,RUNNING,20.2,Evening
2024-02-01 21:00:00,CNC-001,44.58,RUNNING,20.5,Evening
2024-02-01 21:00:00,CNC-002,49.44,RUNNING,18.0,Evening
2024-02-01 21:00:00,PRESS-001,75.59,RUNNING,19.5,Evening
2024-02-01 21:00:00,PRESS-002,90.82,RUNNING,18.5,Evening
2024-02-01 21:00:00,ROBOT-001,24.59,RUNNING,18.0,Evening
2024-02-01 21:00:00,ROBOT-002,24.47,RUNNING,19.0,Evening
2024-02-01 21:00:00,CONVEYOR-001,12.54,RUNNING,20.1,Evening
2024-02-01 21:00:00,OVEN-001,102.82,RUNNING,18.0,Evening
2024-02-01 22:00:00,CNC-001,46.83,RUNNING,19.2,Night
2024-02-01 22:00:00,CNC-002,36.79,RUNNING,15.9,Night
2024-02-01 22:00:00,PRESS-001,78.75,RUNNING,17.4,Night
2024-02-01 22:00:00,PRESS-002,69.06,RUNNING,17.8,Night
2024-02-01 22:00:00,ROBOT-001,27.11,RUNNING,17.3,Night
2024-02-01 22:00:00,ROBOT-002,22.62,RUNNING,18.4,Night
2024-02-01 22:00:00,CONVEYOR-001,5.17,IDLE,17.0,Night
2024-02-01 22:00:00,OVEN-001,122.05,RUNNING,18.2,Night
2024-02-01 23:00:00,CNC-001,3.54,STANDBY,17.0,Night
2024-02-01 23:00:00,CNC-002,3.77,STANDBY,17.0,Night
2024-02-01 23:00:00,PRESS-001,6.49,STANDBY,17.2,Night
2024-02-01 23:00:00,PRESS-002,6.49,STANDBY,15.7,Night
2024-02-01 23:00:00,ROBOT-001,2.07,STANDBY,16.7,Night
2024-02-01 23:00:00,ROBOT-002,1.97,STANDBY,15.6,Night
2024-02-01 23:00:00,CONVEYOR-001,1.26,STANDBY,18.2,Night
2024-02-01 23:00:00,OVEN-001,53.39,IDLE,17.5,Night
2024-02-02 00:00:00,CNC-001,22.46,IDLE,15.7,Night
2024-02-02 00:00:00,CNC-002,3.42,STANDBY,15.9,Night
2024-02-02 00:00:00,PRESS-001,6.83,STANDBY,17.0,Night
2024-02-02 00:00:00,PRESS-002,35.76,IDLE,16.2,Night
2024-02-02 00:00:00,ROBOT-001,1.99,STANDBY,17.6,Night
2024-02-02 00:00:00,ROBOT-002,1.87,STANDBY,17.5,Night
2024-02-02 00:00:00,CONVEYOR-001,6.42,IDLE,15.4,Night
2024-02-02 00:00:00,OVEN-001,55.75,IDLE,16.4,Night
2024-02-02 01:00:00,CNC-001,3.55,STANDBY,15.0,Night
2024-02-02 01:00:00,CNC-002,3.32,STANDBY,16.3,Night
2024-02-02 01:00:00,PRESS-001,6.43,STANDBY,16.2,Night
2024-02-02 01:00:00,PRESS-002,6.44,STANDBY,18.4,Night
2024-02-02 01:00:00,ROBOT-001,2.04,STANDBY,17.6,Night
2024-02-02 01:00:00,ROBOT-002,12.2,IDLE,16.9,Night
2024-02-02 01:00:00,CONVEYOR-001,1.26,STANDBY,19.0,Night
2024-02-02 01:00:00,OVEN-001,9.37,STANDBY,16.9,Night
2024-02-02 02:00:00,CNC-001,3.82,STANDBY,17.9,Night
2024-02-02 02:00:00,CNC-002,18.92,IDLE,18.1,Night
2024-02-02 02:00:00,PRESS-001,5.68,STANDBY,17.4,Night
2024-02-02 02:00:00,PRESS-002,6.29,STANDBY,19.5,Night
